timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-02T19:44:38,codecarbon,4be8ac99-7473-44dc-a662-af3ed435badf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,303.7696420370048,0.0006575923017837754,2.164772942332626e-06,24.310000000000002,0.0,20.0,0.003201311342973631,0,0.001818477220261295,0.0050197885632349264,Spain,ESP,,gcp,europe-southwest1,Linux-6.8.0-1026-azure-x86_64-with-glibc2.35,3.10.16,3.0.0,4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,,,31.341808319091797,machine,Y,1.12
