timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-02T19:27:19,codecarbon,c74f013f-5076-40ba-9959-1425f383b15a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,447.958570032999,0.000903432347895513,2.0167765689335095e-06,23.1,0.0,20.0,0.004209823026579434,0,0.002686607110027535,0.006896430136606969,Spain,ESP,,gcp,europe-southwest1,Linux-6.8.0-1026-azure-x86_64-with-glibc2.35,3.10.16,3.0.0,4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,,,31.341808319091797,machine,Y,1.12
