timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-03T17:46:02,codecarbon,26e45e85-15fc-4be6-9768-f55023cb9822,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,136.749400731,0.0006547434727677724,4.787907437018459e-06,97.5,0.0,20.0,0.004147424169585668,0,0.0008506176072675556,0.004998041776853224,Spain,ESP,,gcp,europe-southwest1,Linux-6.8.0-1026-azure-x86_64-with-glibc2.35,3.10.16,3.0.1,4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,,,31.341808319091797,machine,Y,1.12
