timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-03T20:30:47,codecarbon,70bef771-9895-4a23-849f-14eaf2c866c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,94.78479735200006,0.00045271023897213504,4.776190397822087e-06,97.5,0.0,20.0,0.0028707916985323293,0,0.0005850116523999994,0.0034558033509323282,Spain,ESP,,gcp,europe-southwest1,Linux-6.8.0-1026-azure-x86_64-with-glibc2.35,3.10.16,3.0.1,4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,,,31.34180450439453,machine,Y,1.12
