CUADRICULA,ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,Provincia,CC_AA,ID,TIPOLOGIA,ETAPA,HUSO,ID_SECTOR,ID_CAMINO,COD_CAMINO,ID_ETAPA,LONG_3D_GE,NUM_CAMINO,NOM_TOTAL,XCENTROIDE,YCENTROIDE,geometry,source,Description,id,fecha_edi,recorrido,estado,firme,nombre_en,fecha_edit,CCAA_1,Provincia_1
29TNG07,846,Ruta del Faro da Porta (Islas Cíes) - Principal,,Ruta del Faro da Porta (Islas Cíes) - Principal ,,,,,,,,,,,,,,,,,"LINESTRING Z (-8.90145897599996 42.2268687254656 8.07200000000012, -8.90174088999993 42.2264214994656 7.74400000000605, -8.90186297599996 42.2262766304656 7.2390000000014, -8.90193270599991 42.2260425024656 5.61699999999837, -8.90202100599993 42.2259226954656 5.32799999999406, -8.90212802299993 42.2258224194656 5.79399999999441, -8.90234010199993 42.2256734434656 6.31200000000536, -8.9030702519999 42.2251081074656 5.90700000000652, -8.90322969999994 42.2250469084656 7.21300000000338, -8.90360100199996 42.2249803094656 5.82000000000698, -8.90396289599994 42.2249360054656 6.49499999999534, -8.90441847199992 42.2249280224656 5.77400000000489, -8.90517955799993 42.2249690784656 3.45600000000559, -8.90524708199996 42.2249468304656 2.14100000000326, -8.90529400099996 42.2249134134656 2.11900000000605, -8.90580850799995 42.2243576404656 1.51600000000326, -8.90626282399995 42.2239314534656 2.65899999999965, -8.90630977799992 42.2238729464656 3.50199999999313, -8.90632298999992 42.2238130154656 5.80000000000291, -8.90632703199992 42.2236150734656 9.17999999999302, -8.90631301499991 42.2229515264656 11.7259999999951, -8.90632638299991 42.2227856544656 11.4109999999928, -8.90634902299991 42.2226880944656 10.6140000000014, -8.90639226099995 42.2226072784656 10.1989999999932, -8.90658759499991 42.2223579144656 10.5099999999948, -8.90671260499994 42.2220672714656 11.8029999999999, -8.90672518999992 42.2218520134656 14.2029999999941, -8.90671226899991 42.2217153924656 15.1630000000005, -8.90667686399991 42.2215703884656 16.5320000000065, -8.90662453599993 42.2214602224656 16.6030000000028, -8.90654781199993 42.2213681564656 17.5910000000003, -8.90645230199994 42.2213025624656 18.7820000000065, -8.90631181099991 42.2212299594656 20.8080000000045, -8.90610954999994 42.2210945784656 22.2090000000026, -8.90597474199996 42.2209829494656 22.971000000005, -8.90563852699995 42.2206139654656 23.8260000000009, -8.90552433799991 42.2205051414656 24.8380000000034, -8.90534094199995 42.2202931054656 25.6729999999952, -8.90516310699991 42.2201242864656 26.4130000000005, -8.90508640899992 42.2200168854656 27.3579999999929, -8.90502662399996 42.2198816214656 28.101999999999, -8.90494620699991 42.2197547024656 26.5529999999999, -8.90485442099993 42.2197086234656 26.8439999999973, -8.9045958609999 42.2196191944656 28.5939999999973, -8.90428885399996 42.2193373544656 26.8950000000041, -8.90396435199995 42.2189625204656 26.9229999999952, -8.90366054399993 42.2183178284656 25.2569999999978, -8.90347541499995 42.2179734454656 26.1260000000038, -8.90319680699992 42.2175632934656 24.2419999999984, -8.90312950699996 42.2174433554656 23.2149999999965, -8.90308849799993 42.2172927704656 23.002999999997, -8.90298208299992 42.2170097024656 20.6640000000043, -8.90291479699994 42.2168813984656 19.7740000000049, -8.90289248099992 42.2167656784656 18.7010000000009, -8.90295279599991 42.2165496624656 17.1919999999955, -8.90299791199993 42.2164660614656 16.5859999999957, -8.90305609799992 42.2164159274656 16.4569999999949, -8.90330176699996 42.2163436494656 17.875, -8.90340304899991 42.2163047014656 18.7599999999948, -8.90346685199995 42.2162587554656 18.2670000000071, -8.90349692399991 42.2162058084656 18.5739999999932, -8.90349159199991 42.2160148294656 19.1429999999964, -8.90352731099995 42.2159465544656 18.6319999999978, -8.90371319799994 42.2157403994656 18.4890000000014, -8.90405295799991 42.2154228574656 19.9790000000066, -8.90415067299995 42.2152626304657 20.3120000000054, -8.90434773299995 42.2151024874656 21.2100000000064, -8.90460691799996 42.2147639654656 15.7960000000021, -8.90471952899992 42.2146678744656 15.1309999999939, -8.90488455299993 42.2146192214656 13.8579999999929, -8.90521438799993 42.2146641014656 12.5720000000001, -8.90543554299995 42.2146838014656 11.8530000000028, -8.90555363499993 42.2146825034656 11.1900000000023, -8.90583862299991 42.2146339484656 9.55100000000675, -8.90593801399996 42.2146033634656 8.87799999999697, -8.90599994299993 42.2145546244656 7.97699999999895, -8.90603190099995 42.2144919204656 6.60499999999593, -8.90608848399995 42.2142563834656 5.3920000000071, -8.90613478999995 42.2139651344656 3.18399999999383, -8.90636668199994 42.2137268984656 7.75599999999395, -8.90643620799994 42.2136098604656 8.39699999999721, -8.90647383799996 42.2135137064656 9.84900000000198, -8.90656962799994 42.2133813554656 11.9959999999992, -8.90667852799993 42.2132559864656 14.7510000000038, -8.90678362399996 42.2131682504656 15.3669999999984, -8.90689991199992 42.2131167684656 16.0050000000047, -8.90710431899993 42.2130500224656 15.9030000000057, -8.90721493299992 42.2130333844656 16.8840000000055, -8.90725050999993 42.2130585054656 17.4070000000065, -8.90726170099992 42.2130961504656 18.6649999999936, -8.90720915699995 42.2131379274656 18.4630000000034, -8.90710036799993 42.2131880234656 18.6670000000013, -8.90690720099991 42.2132589604656 20.1600000000035, -8.90687341699993 42.2132896004656 20.7569999999978, -8.90687523799994 42.2133258454656 20.7569999999978, -8.90691455899992 42.2133537574656 21.7369999999937, -8.90697638999995 42.2133705344656 21.8359999999957, -8.90743751399992 42.2133569684656 24.6910000000062, -8.90754995799995 42.2133709984656 25.3410000000003, -8.90830861199993 42.2137033754656 30.7229999999981, -8.90845290299995 42.2137299754656 30.101999999999, -8.90856537399992 42.2137258844656 31.2519999999931, -8.90877162599992 42.2136800464656 31.8800000000047, -8.90888221399996 42.2136815294656 32.0439999999944, -8.90916399799994 42.2137144944656 34.2970000000059, -8.90922523399991 42.2136804064656 34.2770000000019, -8.90928540299996 42.2135494204656 34.8319999999949, -8.90931917999996 42.2135229614656 34.8319999999949, -8.90951978599992 42.2134924524656 36.1659999999974, -8.90977869999995 42.2133198014656 36.8889999999956, -8.90988558999993 42.2132850354656 38.0679999999993, -8.91023804899993 42.2132351294656 37.7200000000012, -8.91038613699993 42.2132282744656 38.0139999999956, -8.91058291899992 42.2132493384656 39.3889999999956, -8.91067477099995 42.2132452284656 39.7379999999976, -8.91082099899995 42.2132272204656 39.3659999999945, -8.91124847599991 42.2131467014656 41.0139999999956, -8.91136615299996 42.2131452164656 41.5620000000054, -8.91148727799992 42.2131642244656 42.8300000000017, -8.91192120499994 42.2132768604656 44.2489999999962, -8.91204114099992 42.2132950734656 45.6790000000037, -8.91211425399996 42.2132867654656 45.929999999993, -8.91218175799992 42.2132686954656 45.5529999999999, -8.91222680899995 42.2132213354656 45.525999999998, -8.91266481999992 42.2122960634656 53.4109999999928, -8.91222680899995 42.2132213354656 45.525999999998, -8.91218175799992 42.2132686954656 45.5529999999999, -8.91211425399996 42.2132867654656 45.929999999993, -8.91204114099992 42.2132950734656 45.6790000000037, -8.91192120499994 42.2132768604656 44.2489999999962, -8.91148727799992 42.2131642244656 42.8300000000017, -8.91136615299996 42.2131452164656 41.5620000000054, -8.91124847599991 42.2131467014656 41.0139999999956, -8.91082099899995 42.2132272204656 39.3659999999945, -8.91067477099995 42.2132452284656 39.7379999999976, -8.91058291899992 42.2132493384656 39.3889999999956, -8.91038613699993 42.2132282744656 38.0139999999956, -8.91023804899993 42.2132351294656 37.7200000000012, -8.90988558999993 42.2132850354656 38.0679999999993, -8.90977869999995 42.2133198014656 36.8889999999956, -8.90951978599992 42.2134924524656 36.1659999999974, -8.90931917999996 42.2135229614656 34.8319999999949, -8.90928540299996 42.2135494204656 34.8319999999949, -8.90922523399991 42.2136804064656 34.2770000000019, -8.90916399799994 42.2137144944656 34.2970000000059, -8.90888221399996 42.2136815294656 32.0439999999944, -8.90877162599992 42.2136800464656 31.8800000000047, -8.90856537399992 42.2137258844656 31.2519999999931, -8.90845290299995 42.2137299754656 30.101999999999, -8.90830861199993 42.2137033754656 30.7229999999981, -8.90754995799995 42.2133709984656 25.3410000000003, -8.90743751399992 42.2133569684656 24.6910000000062, -8.90697638999995 42.2133705344656 21.8359999999957, -8.90691455899992 42.2133537574656 21.7369999999937, -8.90687523799994 42.2133258454656 20.7569999999978, -8.90687341699993 42.2132896004656 20.7569999999978, -8.90690720099991 42.2132589604656 20.1600000000035, -8.90710036799993 42.2131880234656 18.6670000000013, -8.90720915699995 42.2131379274656 18.4630000000034, -8.90726170099992 42.2130961504656 18.6649999999936, -8.90725050999993 42.2130585054656 17.4070000000065, -8.90721493299992 42.2130333844656 16.8840000000055, -8.90710431899993 42.2130500224656 15.9030000000057, -8.90689991199992 42.2131167684656 16.0050000000047, -8.90678362399996 42.2131682504656 15.3669999999984, -8.90667852799993 42.2132559864656 14.7510000000038, -8.90656962799994 42.2133813554656 11.9959999999992, -8.90647383799996 42.2135137064656 9.84900000000198, -8.90643620799994 42.2136098604656 8.39699999999721, -8.90636668199994 42.2137268984656 7.75599999999395, -8.90613478999995 42.2139651344656 3.18399999999383, -8.90608848399995 42.2142563834656 5.3920000000071, -8.90603190099995 42.2144919204656 6.60499999999593, -8.90599994299993 42.2145546244656 7.97699999999895, -8.90593801399996 42.2146033634656 8.87799999999697, -8.90583862299991 42.2146339484656 9.55100000000675, -8.90555363499993 42.2146825034656 11.1900000000023, -8.90543554299995 42.2146838014656 11.8530000000028, -8.90521438799993 42.2146641014656 12.5720000000001, -8.90488455299993 42.2146192214656 13.8579999999929, -8.90471952899992 42.2146678744656 15.1309999999939, -8.90460691799996 42.2147639654656 15.7960000000021, -8.90434773299995 42.2151024874656 21.2100000000064, -8.90415067299995 42.2152626304657 20.3120000000054, -8.90405295799991 42.2154228574656 19.9790000000066, -8.90371319799994 42.2157403994656 18.4890000000014, -8.90352731099995 42.2159465544656 18.6319999999978, -8.90349159199991 42.2160148294656 19.1429999999964, -8.90349692399991 42.2162058084656 18.5739999999932, -8.90346685199995 42.2162587554656 18.2670000000071, -8.90340304899991 42.2163047014656 18.7599999999948, -8.90330176699996 42.2163436494656 17.875, -8.90305609799992 42.2164159274656 16.4569999999949, -8.90299791199993 42.2164660614656 16.5859999999957, -8.90295279599991 42.2165496624656 17.1919999999955, -8.90289248099992 42.2167656784656 18.7010000000009, -8.90291479699994 42.2168813984656 19.7740000000049, -8.90298208299992 42.2170097024656 20.6640000000043, -8.90308849799993 42.2172927704656 23.002999999997, -8.90312950699996 42.2174433554656 23.2149999999965, -8.90319680699992 42.2175632934656 24.2419999999984, -8.90347541499995 42.2179734454656 26.1260000000038, -8.90366054399993 42.2183178284656 25.2569999999978, -8.90396435199995 42.2189625204656 26.9229999999952, -8.90428885399996 42.2193373544656 26.8950000000041, -8.9045958609999 42.2196191944656 28.5939999999973, -8.90485442099993 42.2197086234656 26.8439999999973, -8.90494620699991 42.2197547024656 26.5529999999999, -8.90502662399996 42.2198816214656 28.101999999999, -8.90508640899992 42.2200168854656 27.3579999999929, -8.90516310699991 42.2201242864656 26.4130000000005, -8.90534094199995 42.2202931054656 25.6729999999952, -8.90552433799991 42.2205051414656 24.8380000000034, -8.90563852699995 42.2206139654656 23.8260000000009, -8.90597474199996 42.2209829494656 22.971000000005, -8.90610954999994 42.2210945784656 22.2090000000026, -8.90631181099991 42.2212299594656 20.8080000000045, -8.90645230199994 42.2213025624656 18.7820000000065, -8.90654781199993 42.2213681564656 17.5910000000003, -8.90662453599993 42.2214602224656 16.6030000000028, -8.90667686399991 42.2215703884656 16.5320000000065, -8.90671226899991 42.2217153924656 15.1630000000005, -8.90672518999992 42.2218520134656 14.2029999999941, -8.90671260499994 42.2220672714656 11.8029999999999, -8.90658759499991 42.2223579144656 10.5099999999948, -8.90639226099995 42.2226072784656 10.1989999999932, -8.90634902299991 42.2226880944656 10.6140000000014, -8.90632638299991 42.2227856544656 11.4109999999928, -8.90631301499991 42.2229515264656 11.7259999999951, -8.90632703199992 42.2236150734656 9.17999999999302, -8.90632298999992 42.2238130154656 5.80000000000291, -8.90630977799992 42.2238729464656 3.50199999999313, -8.90626282399995 42.2239314534656 2.65899999999965, -8.90580850799995 42.2243576404656 1.51600000000326, -8.90529400099996 42.2249134134656 2.11900000000605, -8.90524708199996 42.2249468304656 2.14100000000326, -8.90517955799993 42.2249690784656 3.45600000000559, -8.90441847199992 42.2249280224656 5.77400000000489, -8.90396289599994 42.2249360054656 6.49499999999534, -8.90360100199996 42.2249803094656 5.82000000000698, -8.90322969999994 42.2250469084656 7.21300000000338, -8.9030702519999 42.2251081074656 5.90700000000652, -8.90234010199993 42.2256734434656 6.31200000000536, -8.90212802299993 42.2258224194656 5.79399999999441, -8.90202100599993 42.2259226954656 5.32799999999406, -8.90193270599991 42.2260425024656 5.61699999999837, -8.90186297599996 42.2262766304656 7.2390000000014, -8.90174088999993 42.2264214994656 7.74400000000605, -8.90145897599996 42.2268687254656 8.07200000000012)",C:\Users\maria.b.calvo\Documents\Personal\Hackathon GenAI\hackathon-repo\Hackathon-PNAV\Datos\Datos Rutas\Rutas Parques Naturales\012-Islas_Atlanticas_de_Galicia\12-270-PRPNIAGC6-Ruta_del_Faro_da_Porta_Islas_Cies.kml,"<center><table><tr><th colspan='2' align='center'><em>Atributos</em></th></tr><tr bgcolor=""#E3E3F3""> <th>Parque Nacional</th> <td>Islas Atlánticas de Galicia</td> </tr><tr bgcolor=""""> <th>Nombre</th> <td>Ruta del Faro da Porta (Islas Cíes)</td> </tr><tr bgcolor=""#E3E3F3""> <th>Número</th> <td>PR-PNIAGC6</td> </tr><tr bgcolor=""""> <th>Tipo</th> <td>Principal</td> </tr><tr bgcolor=""#E3E3F3""> <th>Sentido</th> <td>Ida y vuelta</td> </tr><tr bgcolor=""""> <th>Dificultad</th> <td>Baja</td> </tr><tr bgcolor=""#E3E3F3""> <th>Duración (h)</th> <td>1.5</td> </tr><tr bgcolor=""""> <th>Longitud (km)</th> <td>5.5</td> </tr><tr bgcolor=""#E3E3F3""> <th>Recomendaciones</th> <td>Ninguna en especial.</td> </tr><tr bgcolor=""""> <th>Descripción</th> <td>Una vez en el cruce principal de la isla del Faro (Ruta del Monte Faro), continuamos por la pista de roderas dejando a nuestra izquierda la acogedora playa de Nosa Señora y el islote de Viños, lugar preferido por los cormoranes para secar su plumaje al sol. Poco antes de llegar al embarcadero de Carracido (30 minutos) podemos hacer un alto para refrescarnos en la fuente del mismo nombre. A partir de aquí el camino asciende levemente recorriendo la costa sur de la isla del Faro hasta finalizar en el Faro da Porta, que custodia el estrecho del mismo nombre. Desde aquí, disfrutaremos de una magnífica panorámica sobre la Isla de San Martiño, la más meridional de las Islas Atlánticas.</td> </tr></table></center>",,,,,,,,,
