timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-07T13:48:43,codecarbon,d00f0197-4177-4df1-b7db-fc8fb8878cfd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,40.43436235399986,6.415942099086478e-05,1.5867548603624259e-06,19.694999999999997,0.0,20.0,0.0002476196642884602,0,0.00024214690816088926,0.0004897665724493494,Spain,ESP,,gcp,europe-southwest1,Linux-6.8.0-1026-azure-x86_64-with-glibc2.35,3.10.16,3.0.1,4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,,,31.341800689697266,machine,Y,1.12
