timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-07T13:46:52,codecarbon,0a487947-0648-4926-be95-b73ceb45794a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,266.3942426780004,0.0005540341612857312,2.0797527593545284e-06,20.171666666666667,0.0,20.0,0.0026365743687772965,0,0.0015926940379840094,0.0042292684067613065,Spain,ESP,,gcp,europe-southwest1,Linux-6.8.0-1026-azure-x86_64-with-glibc2.35,3.10.16,3.0.1,4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,,,31.341800689697266,machine,Y,1.12
