timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-03T12:44:29,codecarbon,3734fc6b-ad09-4ae6-b1b7-9df5c2698e01,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,35.267794521999804,5.888846318080901e-05,1.6697517942063204e-06,20.995,0.0,20.0,0.00023951872822728471,0,0.0002100115250613336,0.0004495302532886184,Spain,ESP,,gcp,europe-southwest1,Linux-6.8.0-1026-azure-x86_64-with-glibc2.35,3.10.16,3.0.1,4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,,,31.341808319091797,machine,Y,1.12
