timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-01T16:50:59,codecarbon,fb2723a0-b738-40e3-93b8-19cf9942b910,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,639.5197538269999,0.0030619787910816,4.787934653711991e-06,97.5,0.0,20.0,0.019395665575104,0,0.0039782183262826,0.0233738839013866,Spain,ESP,,gcp,europe-southwest1,Linux-6.8.0-1026-azure-x86_64-with-glibc2.35,3.10.16,3.0.0,4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,,,31.3418083190918,machine,Y,1.12
2025-05-01T21:54:55,codecarbon,76defdd9-cb40-4d89-b5f3-8fa447898367,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18218.815582138,0.08718096000412325,4.785215570741974e-06,97.5,0.0,20.0,0.5522840017437464,0,0.11321950973811015,0.6655035114818568,Spain,ESP,,gcp,europe-southwest1,Linux-6.8.0-1026-azure-x86_64-with-glibc2.35,3.10.16,3.0.0,4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,,,31.341808319091797,machine,Y,1.12
